#wave = wavelength (um)
#flux = flux (W/cm^2/um)
#stdev = standard deviation of flux measurement (W/cm^2/um)
#det = LWS detector number (0-9)
#
#wave    flux         stdev           det
 71.6713  8.49226e-18  1.67029e-19      3
 71.7416  8.37584e-18  1.21274e-19      3
 71.7416  8.44390e-18  1.21971e-19      3
 71.8118  8.35669e-18  1.33180e-19      3
 71.8118  8.62302e-18  1.40936e-19      3
 71.8750  8.30172e-18  1.58647e-19      3
 71.8818  8.08737e-18  9.67854e-20      3
 71.9449  8.46431e-18  1.06169e-19      3
 71.9450  8.31560e-18  1.25133e-19      3
 72.0148  8.37576e-18  1.36909e-19      3
 72.0148  8.49452e-18  9.76250e-20      3
 72.0846  8.24678e-18  1.30167e-19      3
 72.0846  8.33416e-18  1.26817e-19      3
 72.1543  8.37473e-18  1.19155e-19      3
 72.1543  8.08881e-18  8.89906e-20      3
 72.2239  8.45679e-18  1.02417e-19      3
 72.2239  8.29953e-18  1.08290e-19      3
 72.2935  8.21657e-18  1.30506e-19      3
 72.2935  8.10866e-18  8.97035e-20      3
 72.3629  8.27551e-18  1.32547e-19      3
 72.3629  7.87250e-18  9.22717e-20      3
 72.4323  8.05999e-18  1.07459e-19      3
 72.4323  8.09965e-18  1.04933e-19      3
 72.5015  7.87654e-18  1.13815e-19      3
 72.5016  8.18774e-18  1.26990e-19      3
 72.5707  7.96355e-18  1.27559e-19      3
 72.5707  8.14530e-18  1.20837e-19      3
 72.6398  8.05526e-18  1.07044e-19      3
 72.6398  8.13884e-18  1.05208e-19      3
 72.7088  8.09330e-18  1.09758e-19      3
 72.7088  8.25013e-18  1.04282e-19      3
 72.7778  8.03542e-18  9.82401e-20      3
 72.7778  7.96076e-18  8.49471e-20      3
 72.8466  8.13299e-18  8.12213e-20      3
 72.8466  8.10075e-18  1.15186e-19      3
 72.9154  8.06388e-18  9.91163e-20      3
 72.9154  8.17581e-18  1.07143e-19      3
 72.9841  8.24722e-18  1.26060e-19      3
 72.9841  8.08491e-18  1.09990e-19      3
 73.0458  8.11102e-18  1.30499e-19      3
 73.0458  8.03702e-18  1.32552e-19      3
 73.1143  7.96281e-18  9.17946e-20      3
 73.1143  7.92653e-18  8.35579e-20      3
 73.1828  7.95229e-18  1.28019e-19      3
 73.1828  8.05458e-18  1.14806e-19      3
 73.2512  7.98030e-18  8.35154e-20      3
 73.2512  8.08772e-18  7.99529e-20      3
 73.3194  8.08545e-18  9.88792e-20      3
 73.3195  7.88523e-18  1.09488e-19      3
 73.3877  8.06932e-18  1.02893e-19      3
 73.3877  7.96858e-18  1.08886e-19      3
 73.4558  7.80487e-18  1.25870e-19      3
 73.4558  8.03561e-18  1.03343e-19      3
 73.5239  8.03242e-18  1.13441e-19      3
 73.5239  7.93150e-18  1.06645e-19      3
 73.5919  8.11678e-18  9.24094e-20      3
 73.5919  7.95259e-18  1.10294e-19      3
 73.6598  8.04984e-18  9.42550e-20      3
 73.6598  8.12797e-18  6.94187e-20      3
 73.7276  7.99699e-18  1.08383e-19      3
 73.7276  7.80867e-18  9.97871e-20      3
 73.7954  8.10835e-18  1.42498e-19      3
 73.7954  7.93976e-18  8.84894e-20      3
 73.8597  7.93919e-18  7.19686e-20      3
 73.8631  7.98601e-18  9.99666e-20      3
 73.9307  7.79160e-18  8.84309e-20      3
 73.9308  8.03209e-18  1.38362e-19      3
 73.9983  7.87911e-18  1.02057e-19      3
 73.9983  8.12611e-18  1.10215e-19      3
 74.0658  8.02333e-18  1.17193e-19      3
 74.0658  8.15201e-18  8.64650e-20      3
 74.1265  8.05523e-18  1.36312e-19      3
 74.1265  7.96618e-18  9.79363e-20      3
 74.1938  8.02456e-18  8.04654e-20      3
 74.1939  8.33855e-18  9.69369e-20      3
 74.2612  8.09190e-18  1.15141e-19      3
 74.2612  7.95081e-18  8.56263e-20      3
 74.3284  7.92005e-18  1.23456e-19      3
 74.3284  7.91033e-18  1.23708e-19      3
 74.3956  7.85914e-18  8.42533e-20      3
 74.3956  7.92116e-18  1.23134e-19      3
 74.4627  7.99720e-18  8.62899e-20      3
 74.4627  7.97641e-18  1.21996e-19      3
 74.5297  7.92602e-18  7.87359e-20      3
 74.5297  7.78164e-18  1.09852e-19      3
 74.5967  7.86782e-18  1.02812e-19      3
 74.5967  7.82451e-18  1.15585e-19      3
 74.6636  7.85036e-18  1.18317e-19      3
 74.6636  7.86399e-18  8.86885e-20      3
 74.7305  7.93035e-18  9.69709e-20      3
 74.7305  7.85961e-18  1.24868e-19      3
 74.7973  7.86805e-18  8.56593e-20      3
 74.7973  7.74039e-18  1.06140e-19      3
 74.8640  7.73191e-18  1.18136e-19      3
 74.8641  7.73187e-18  1.43638e-19      3
 74.9307  7.92232e-18  1.00711e-19      3
 74.9307  7.82113e-18  9.60010e-20      3
 74.9973  7.82224e-18  1.09243e-19      3
 74.9974  7.84641e-18  7.92635e-20      3
 75.0639  7.68995e-18  1.01584e-19      3
 75.0639  7.79694e-18  1.18204e-19      3
 75.1239  7.68743e-18  1.14299e-19      3
 75.1303  7.74729e-18  1.01493e-19      3
 75.1903  7.49584e-18  1.08254e-19      3
 75.1904  7.77834e-18  1.13730e-19      3
 75.2567  7.84698e-18  1.71861e-19      3
 75.2567  7.91248e-18  1.44907e-19      3
 75.3230  7.62354e-18  9.01726e-20      3
 75.3230  7.81827e-18  1.28497e-19      3
 75.3893  7.75168e-18  1.04984e-19      3
 75.3893  7.69384e-18  9.95617e-20      3
 75.4556  7.91854e-18  1.21938e-19      3
 75.4556  7.74737e-18  1.00911e-19      3
 75.5217  7.62442e-18  1.14199e-19      3
 75.5218  7.87464e-18  1.32587e-19      3
 75.5879  7.60644e-18  1.13211e-19      3
 75.5879  7.61999e-18  9.31092e-20      3
 75.6540  7.78790e-18  1.15536e-19      3
 75.6540  7.75899e-18  1.36946e-19      3
 75.7201  7.70519e-18  1.24931e-19      3
 75.7201  7.66671e-18  1.27149e-19      3
 75.7861  7.71043e-18  9.90647e-20      3
 75.7861  7.45579e-18  9.77745e-20      3
 75.8520  7.43796e-18  9.92235e-20      3
 75.8520  7.61544e-18  1.31691e-19      3
 75.9179  7.45191e-18  1.08460e-19      3
 75.9179  7.54028e-18  1.14899e-19      3
 75.9838  7.61942e-18  7.83087e-20      3
 75.9838  7.53351e-18  1.04574e-19      3
 76.0117  7.92114e-18  1.53285e-19      4
 76.0117  7.79956e-18  9.43256e-20      4
 76.0496  7.39664e-18  1.21548e-19      3
 76.0496  7.85521e-18  1.14171e-19      3
 76.0883  7.84205e-18  1.27411e-19      4
 76.0883  8.27577e-18  1.27497e-19      4
 76.1154  7.42031e-18  1.10244e-19      3
 76.1154  7.80213e-18  1.19193e-19      3
 76.1646  7.69534e-18  1.15594e-19      4
 76.1646  8.00201e-18  1.35031e-19      4
 76.1811  7.52581e-18  1.07673e-19      3
 76.1811  7.55055e-18  8.68588e-20      3
 76.2408  8.12025e-18  1.81237e-19      4
 76.2408  7.92078e-18  1.24302e-19      4
 76.2435  7.69185e-18  7.42545e-20      3
 76.2467  7.42014e-18  1.21626e-19      3
 76.3060  7.64383e-18  1.24019e-19      3
 76.3060  7.68409e-18  7.47211e-20      3
 76.3168  7.91592e-18  1.06347e-19      4
 76.3168  7.97679e-18  1.76576e-19      4
 76.3715  7.37145e-18  1.30939e-19      3
 76.3715  7.39109e-18  1.48718e-19      3
 76.3927  7.72397e-18  9.87695e-20      4
 76.3927  8.20835e-18  1.31033e-19      4
 76.4371  7.43101e-18  1.17642e-19      3
 76.4371  7.46258e-18  9.97266e-20      3
 76.4684  7.78871e-18  1.43313e-19      4
 76.4684  7.96514e-18  1.22335e-19      4
 76.5026  7.29388e-18  7.50072e-20      3
 76.5026  7.34639e-18  9.80941e-20      3
 76.5440  7.99045e-18  9.11368e-20      4
 76.5440  7.88556e-18  1.24395e-19      4
 76.5681  7.27738e-18  1.05816e-19      3
 76.5681  7.35422e-18  9.62116e-20      3
 76.6193  7.23587e-18  1.53743e-19      4
 76.6194  7.53552e-18  1.18446e-19      4
 76.6335  6.82917e-18  1.43156e-19      3
 76.6335  7.12006e-18  1.34036e-19      3
 76.6872  7.57367e-18  1.34858e-19      4
 76.6946  7.77721e-18  1.39042e-19      4
 76.6989  6.92422e-18  7.55799e-20      3
 76.6989  7.05341e-18  8.01939e-20      3
 76.7623  7.25993e-18  9.37436e-20      4
 76.7623  7.51374e-18  1.46675e-19      4
 76.7643  6.85444e-18  1.02091e-19      3
 76.7643  6.98978e-18  1.03739e-19      3
 76.8296  7.25513e-18  1.67619e-19      3
 76.8296  7.34425e-18  1.07098e-19      3
 76.8372  7.65662e-18  1.73153e-19      4
 76.8372  7.76023e-18  1.26263e-19      4
 76.8949  6.97426e-18  9.93136e-20      3
 76.8950  7.08071e-18  1.30235e-19      3
 76.9120  7.97959e-18  1.31879e-19      4
 76.9120  7.82715e-18  1.28501e-19      4
 76.9602  7.39479e-18  1.45195e-19      3
 76.9602  7.46219e-18  1.07309e-19      3
 76.9867  7.86063e-18  1.18259e-19      4
 76.9867  7.87671e-18  1.75305e-19      4
 77.0254  7.37340e-18  8.42268e-20      3
 77.0254  7.13892e-18  1.50589e-19      3
 77.0612  7.85121e-18  1.33414e-19      4
 77.0612  7.89770e-18  1.15876e-19      4
 77.0906  7.10497e-18  8.95436e-20      3
 77.0906  7.44286e-18  1.16482e-19      3
 77.1355  7.86331e-18  1.15397e-19      4
 77.1355  8.01265e-18  1.31325e-19      4
 77.1558  7.32653e-18  9.97459e-20      3
 77.1558  7.09148e-18  1.13243e-19      3
 77.2097  7.78761e-18  1.20621e-19      4
 77.2097  7.60570e-18  1.18513e-19      4
 77.2145  7.12458e-18  1.15573e-19      3
 77.2146  7.33431e-18  8.77074e-20      3
 77.2795  7.54578e-18  1.25506e-19      3
 77.2796  7.20929e-18  1.03130e-19      3
 77.2838  7.80316e-18  1.08398e-19      4
 77.2838  7.80517e-18  9.09737e-20      4
 77.3446  7.00433e-18  1.41812e-19      3
 77.3446  7.21105e-18  1.10199e-19      3
 77.3577  7.65255e-18  1.07335e-19      4
 77.3577  7.74094e-18  1.13990e-19      4
 77.4097  7.40250e-18  1.05711e-19      3
 77.4097  7.24041e-18  1.12546e-19      3
 77.4315  7.91308e-18  1.17552e-19      4
 77.4315  7.59825e-18  1.04908e-19      4
 77.4747  7.12814e-18  5.61101e-20      3
 77.4747  7.25540e-18  7.60590e-20      3
 77.5051  7.72198e-18  1.12018e-19      4
 77.5051  7.63441e-18  1.04860e-19      4
 77.5397  7.27278e-18  1.14384e-19      3
 77.5397  6.96538e-18  1.05680e-19      3
 77.5786  7.85656e-18  1.43960e-19      4
 77.5786  7.88268e-18  1.17629e-19      4
 77.6046  7.28132e-18  9.72138e-20      3
 77.6047  7.06926e-18  1.18029e-19      3
 77.6519  8.08132e-18  8.69923e-20      4
 77.6519  7.49784e-18  1.16155e-19      4
 77.6696  7.33413e-18  1.21693e-19      3
 77.6696  7.18124e-18  9.88630e-20      3
 77.7251  7.61160e-18  1.25161e-19      4
 77.7251  7.79665e-18  1.02029e-19      4
 77.7345  6.84697e-18  7.98215e-20      3
 77.7345  7.18768e-18  1.31898e-19      3
 77.7982  7.57482e-18  7.00796e-20      4
 77.7982  7.41101e-18  1.20720e-19      4
 77.7994  7.31104e-18  1.45814e-19      3
 77.7994  6.79281e-18  8.93571e-20      3
 77.8638  7.51785e-18  9.76737e-20      4
 77.8638  7.46312e-18  1.19866e-19      4
 77.8642  7.29305e-18  1.36083e-19      3
 77.8643  6.86310e-18  1.11357e-19      3
 77.9291  7.23606e-18  1.12323e-19      3
 77.9291  6.85770e-18  9.75741e-20      3
 77.9366  7.74991e-18  9.49062e-20      4
 77.9366  7.76600e-18  8.28347e-20      4
 77.9939  6.88230e-18  9.98482e-20      3
 77.9939  7.17927e-18  1.18591e-19      3
 78.0092  7.43942e-18  8.85921e-20      4
 78.0092  7.68749e-18  7.65693e-20      4
 78.0586  7.26074e-18  1.19664e-19      3
 78.0586  6.89310e-18  1.28768e-19      3
 78.0817  7.45354e-18  8.61501e-20      4
 78.0817  7.40415e-18  1.20047e-19      4
 78.1170  6.67884e-18  1.29513e-19      3
 78.1171  7.10926e-18  8.42863e-20      3
 78.1541  7.64261e-18  1.07563e-19      4
 78.1541  7.52145e-18  8.67252e-20      4
 78.1817  7.29267e-18  1.35029e-19      3
 78.1817  6.86097e-18  1.22526e-19      3
 78.2264  7.53938e-18  9.76213e-20      4
 78.2264  7.49390e-18  8.32543e-20      4
 78.2464  7.46808e-18  1.28256e-19      3
 78.2464  7.39136e-18  1.08782e-19      3
 78.2985  7.59312e-18  1.08658e-19      4
 78.2985  7.86947e-18  1.08832e-19      4
 78.3111  7.29524e-18  1.26016e-19      3
 78.3112  6.83417e-18  1.19179e-19      3
 78.3704  7.77525e-18  1.56461e-19      4
 78.3704  7.40814e-18  7.80974e-20      4
 78.3758  7.35333e-18  1.58915e-19      3
 78.3758  7.21339e-18  9.46219e-20      3
 78.4405  7.27500e-18  1.26327e-19      3
 78.4405  6.93217e-18  1.08883e-19      3
 78.4423  7.68314e-18  1.45091e-19      4
 78.4423  7.37710e-18  8.54810e-20      4
 78.5052  7.06213e-18  1.17292e-19      3
 78.5052  7.14469e-18  1.17192e-19      3
 78.5140  7.53405e-18  1.01321e-19      4
 78.5140  7.46644e-18  1.02983e-19      4
 78.5698  6.93479e-18  1.35965e-19      3
 78.5698  7.25557e-18  1.02473e-19      3
 78.5855  7.53047e-18  1.49258e-19      4
 78.5855  7.56266e-18  7.55517e-20      4
 78.6344  7.08951e-18  1.36150e-19      3
 78.6344  7.01188e-18  1.00161e-19      3
 78.6570  7.50190e-18  7.02326e-20      4
 78.6570  7.41747e-18  1.26173e-19      4
 78.6990  7.16187e-18  1.11670e-19      3
 78.6990  7.11691e-18  9.34836e-20      3
 78.7282  7.40421e-18  1.06748e-19      4
 78.7283  7.38459e-18  8.11313e-20      4
 78.7636  7.13265e-18  1.13274e-19      3
 78.7636  7.12304e-18  7.29919e-20      3
 78.7994  7.34139e-18  9.82024e-20      4
 78.7995  7.32780e-18  9.57186e-20      4
 78.8282  7.19908e-18  1.06646e-19      3
 78.8282  7.01756e-18  7.27479e-20      3
 78.8635  7.32452e-18  1.10849e-19      4
 78.8635  7.44910e-18  9.11273e-20      4
 78.8927  7.25167e-18  1.19150e-19      3
 78.8927  6.91905e-18  1.09919e-19      3
 78.9344  7.35060e-18  6.82417e-20      4
 78.9344  7.39689e-18  9.93580e-20      4
 78.9573  6.90079e-18  9.07264e-20      3
 78.9573  6.94704e-18  9.10919e-20      3
 79.0052  7.52868e-18  8.48371e-20      4
 79.0053  7.30661e-18  8.34234e-20      4
 79.0217  6.99413e-18  1.32712e-19      3
 79.0218  6.98136e-18  9.35071e-20      3
 79.0759  7.32855e-18  9.75357e-20      4
 79.0760  7.54200e-18  7.35009e-20      4
 79.0800  7.20970e-18  1.62248e-19      3
 79.0800  6.79042e-18  1.10923e-19      3
 79.1444  6.84480e-18  1.12530e-19      3
 79.1444  6.89728e-18  1.30371e-19      3
 79.1465  7.35553e-18  7.95506e-20      4
 79.1465  7.36760e-18  5.63084e-20      4
 79.2089  7.04789e-18  8.78671e-20      3
 79.2089  6.89083e-18  1.07759e-19      3
 79.2170  7.29374e-18  9.52792e-20      4
 79.2170  7.20992e-18  8.88049e-20      4
 79.2734  7.02715e-18  1.03690e-19      3
 79.2734  6.56507e-18  1.13698e-19      3
 79.2873  7.48453e-18  1.10753e-19      4
 79.2873  7.38103e-18  9.49590e-20      4
 79.3379  7.16681e-18  1.62198e-19      3
 79.3379  6.47812e-18  1.41384e-19      3
 79.3575  7.46353e-18  6.86067e-20      4
 79.3575  7.42397e-18  7.58527e-20      4
 79.4023  6.91120e-18  1.37484e-19      3
 79.4024  6.48874e-18  1.57368e-19      3
 79.4276  7.55566e-18  8.14332e-20      4
 79.4276  7.51677e-18  1.08841e-19      4
 79.4668  6.77823e-18  1.08175e-19      3
 79.4668  7.27918e-18  1.44240e-19      3
 79.4976  7.38852e-18  7.64470e-20      4
 79.4976  7.49756e-18  6.72183e-20      4
 79.5313  7.10271e-18  1.58510e-19      3
 79.5313  6.79947e-18  1.08135e-19      3
 79.5675  7.41496e-18  9.55400e-20      4
 79.5675  7.23646e-18  1.01126e-19      4
 79.5957  7.07921e-18  1.23583e-19      3
 79.5957  7.15179e-18  1.33472e-19      3
 79.6372  7.36328e-18  1.08902e-19      4
 79.6372  7.31433e-18  7.86424e-20      4
 79.6602  6.84875e-18  1.48473e-19      3
 79.6602  6.93643e-18  1.15522e-19      3
 79.7068  7.46056e-18  9.17855e-20      4
 79.7068  7.34981e-18  9.88697e-20      4
 79.7246  6.76614e-18  9.83669e-20      3
 79.7246  7.10436e-18  8.78220e-20      3
 79.7763  7.28323e-18  1.09349e-19      4
 79.7763  7.23999e-18  7.19856e-20      4
 79.7890  6.51525e-18  1.13090e-19      3
 79.7890  6.94238e-18  1.85793e-19      3
 79.8457  7.32434e-18  8.25142e-20      4
 79.8457  7.38657e-18  1.01615e-19      4
 79.8534  6.66211e-18  1.09858e-19      3
 79.8534  7.05458e-18  1.42063e-19      3
 79.9116  6.75263e-18  1.24255e-19      3
 79.9116  6.66292e-18  9.42480e-20      3
 79.9150  7.38344e-18  9.68248e-20      4
 79.9150  7.22331e-18  1.03970e-19      4
 79.9759  7.04279e-18  1.83863e-19      3
 79.9759  6.58584e-18  1.08430e-19      3
 79.9841  7.24493e-18  7.14588e-20      4
 79.9841  7.27180e-18  9.89915e-20      4
 80.0403  6.30127e-18  1.06819e-19      3
 80.0403  6.66756e-18  1.19930e-19      3
 80.0532  7.22973e-18  7.20279e-20      4
 80.0532  7.29362e-18  9.89233e-20      4
 80.1047  6.51459e-18  1.33353e-19      3
 80.1047  6.85720e-18  1.13884e-19      3
 80.1153  7.09964e-18  7.16898e-20      4
 80.1154  7.02150e-18  9.51106e-20      4
 80.1692  6.38375e-18  1.39756e-19      3
 80.1692  6.80850e-18  1.72100e-19      3
 80.1841  7.17428e-18  9.64474e-20      4
 80.1841  7.22504e-18  8.04662e-20      4
 80.2336  6.30318e-18  1.35697e-19      3
 80.2336  6.78411e-18  1.21674e-19      3
 80.2528  7.16040e-18  1.09343e-19      4
 80.2528  7.14388e-18  6.98389e-20      4
 80.2980  6.50398e-18  1.22455e-19      3
 80.2980  6.89319e-18  1.67984e-19      3
 80.3214  7.21053e-18  6.51860e-20      4
 80.3214  7.24974e-18  7.34623e-20      4
 80.3624  6.67030e-18  1.64397e-19      3
 80.3624  6.77626e-18  1.54883e-19      3
 80.3899  7.12643e-18  6.70301e-20      4
 80.3900  7.09533e-18  8.99913e-20      4
 80.4268  6.85520e-18  1.30379e-19      3
 80.4269  6.41964e-18  1.13798e-19      3
 80.4584  6.87313e-18  9.67599e-20      4
 80.4584  6.91040e-18  6.44986e-20      4
 80.4913  6.56460e-18  1.44522e-19      3
 80.4913  6.22453e-18  1.18553e-19      3
 80.5266  6.70825e-18  7.61220e-20      4
 80.5267  6.88995e-18  8.27197e-20      4
 80.5557  6.45271e-18  1.21444e-19      3
 80.5557  6.44516e-18  1.41231e-19      3
 80.5948  6.57126e-18  1.09316e-19      4
 80.5949  6.93504e-18  8.59512e-20      4
 80.6201  6.34757e-18  1.21718e-19      3
 80.6201  6.15161e-18  1.02520e-19      3
 80.6629  6.74349e-18  9.83019e-20      4
 80.6629  6.76286e-18  8.48835e-20      4
 80.6846  6.04770e-18  1.01930e-19      3
 80.6846  6.46052e-18  9.74148e-20      3
 80.7309  6.93500e-18  1.01333e-19      4
 80.7310  6.75490e-18  8.77218e-20      4
 80.7489  6.41381e-18  1.22219e-19      3
 80.7489  6.63160e-18  1.24982e-19      3
 80.7988  7.09530e-18  9.15600e-20      4
 80.7988  7.24209e-18  8.13056e-20      4
 80.8134  6.72014e-18  1.04293e-19      3
 80.8134  6.91283e-18  8.03524e-20      3
 80.8666  7.26772e-18  8.45083e-20      4
 80.8666  7.14150e-18  6.55198e-20      4
 80.8716  6.74939e-18  1.03095e-19      3
 80.8778  6.48311e-18  1.00936e-19      3
 80.9343  7.33986e-18  7.96459e-20      4
 80.9343  7.21654e-18  9.10351e-20      4
 80.9359  6.26542e-18  1.30276e-19      3
 80.9360  6.71234e-18  1.33508e-19      3
 81.0004  6.56160e-18  5.67824e-20      3
 81.0004  6.71926e-18  1.22121e-19      3
 81.0019  7.40860e-18  1.28727e-19      4
 81.0019  7.22201e-18  7.89703e-20      4
 81.0648  6.73253e-18  1.33529e-19      3
 81.0649  6.65872e-18  1.67632e-19      3
 81.0694  7.20801e-18  9.77728e-20      4
 81.0694  7.01027e-18  8.16627e-20      4
 81.1293  6.75086e-18  8.23266e-20      3
 81.1293  6.17142e-18  1.24921e-19      3
 81.1301  7.09967e-18  8.95207e-20      4
 81.1367  7.22414e-18  7.91398e-20      4
 81.1938  5.98372e-18  1.39347e-19      3
 81.1938  6.47346e-18  1.30240e-19      3
 81.1973  7.13684e-18  1.06518e-19      4
 81.1974  7.07993e-18  1.12256e-19      4
 81.2583  6.56219e-18  1.58685e-19      3
 81.2583  6.66371e-18  1.13957e-19      3
 81.2645  7.16510e-18  7.00162e-20      4
 81.2645  7.12498e-18  9.58157e-20      4
 81.3228  6.49215e-18  1.43171e-19      3
 81.3228  6.57924e-18  1.60073e-19      3
 81.3317  7.28487e-18  9.89926e-20      4
 81.3317  7.09857e-18  7.55817e-20      4
 81.3874  6.77474e-18  1.11506e-19      3
 81.3874  6.21214e-18  1.23781e-19      3
 81.3987  6.85803e-18  3.99457e-20      4
 81.3987  7.15150e-18  1.06891e-19      4
 81.4519  6.68466e-18  1.46267e-19      3
 81.4519  6.40931e-18  9.99375e-20      3
 81.4656  7.01107e-18  9.41296e-20      4
 81.4656  6.93297e-18  9.79752e-20      4
 81.5164  6.67879e-18  1.24036e-19      3
 81.5164  6.57029e-18  1.07210e-19      3
 81.5324  6.95235e-18  8.79904e-20      4
 81.5324  7.02656e-18  1.18133e-19      4
 81.5809  6.63187e-18  1.51345e-19      3
 81.5810  6.33946e-18  1.27349e-19      3
 81.5992  7.14358e-18  5.42402e-20      4
 81.5992  6.81430e-18  9.10887e-20      4
 81.6455  6.62854e-18  9.91199e-20      3
 81.6455  6.38708e-18  9.66661e-20      3
 81.6658  7.04691e-18  1.10938e-19      4
 81.6658  6.98897e-18  8.06786e-20      4
 81.7100  6.28508e-18  1.08363e-19      3
 81.7100  6.42129e-18  1.41424e-19      3
 81.7323  6.97354e-18  7.76869e-20      4
 81.7323  6.96978e-18  7.35321e-20      4
 81.7684  6.46490e-18  1.21644e-19      3
 81.7746  6.56145e-18  1.60052e-19      3
 81.7988  6.94390e-18  1.17722e-19      4
 81.7988  6.97042e-18  1.01228e-19      4
 81.8329  6.42150e-18  1.43857e-19      3
 81.8330  6.44757e-18  1.27406e-19      3
 81.8652  6.90184e-18  5.24234e-20      4
 81.8652  6.90568e-18  1.13574e-19      4
 81.8975  6.18394e-18  7.46608e-20      3
 81.8975  6.53381e-18  1.66099e-19      3
 81.9314  6.96747e-18  8.94697e-20      4
 81.9314  7.04650e-18  1.01780e-19      4
 81.9622  6.26292e-18  1.15975e-19      3
 81.9622  6.48620e-18  1.46978e-19      3
 81.9977  6.83567e-18  9.73367e-20      4
 81.9977  6.91324e-18  6.90698e-20      4
 82.0638  6.94520e-18  9.09867e-20      4
 82.0638  6.88622e-18  1.16242e-19      4
 82.1298  6.82349e-18  9.26490e-20      4
 82.1298  6.71604e-18  6.72350e-20      4
 82.1957  6.99274e-18  6.53722e-20      4
 82.1957  7.02073e-18  1.44668e-19      4
 82.2550  7.02810e-18  9.12738e-20      4
 82.2550  6.84064e-18  9.49398e-20      4
 82.3208  6.86759e-18  7.69520e-20      4
 82.3208  6.83627e-18  9.40494e-20      4
 82.3865  6.73148e-18  8.79062e-20      4
 82.3865  6.84604e-18  7.96245e-20      4
 82.4521  6.80734e-18  8.79166e-20      4
 82.4521  7.00832e-18  8.99079e-20      4
 82.5176  6.85969e-18  8.25728e-20      4
 82.5176  6.75389e-18  6.82385e-20      4
 82.5831  6.88494e-18  8.43772e-20      4
 82.5831  6.73380e-18  1.04292e-19      4
 82.6485  6.78084e-18  1.12121e-19      4
 82.6485  6.79375e-18  7.61664e-20      4
 82.7138  6.70398e-18  7.04312e-20      4
 82.7138  6.61467e-18  7.51401e-20      4
 82.7790  6.73847e-18  9.17662e-20      4
 82.7790  6.78600e-18  6.96982e-20      4
 82.8441  6.64208e-18  1.03492e-19      4
 82.8441  6.86269e-18  7.27862e-20      4
 82.9092  6.79983e-18  6.94460e-20      4
 82.9092  6.59939e-18  9.22234e-20      4
 82.9742  6.62828e-18  9.65492e-20      4
 82.9742  6.71219e-18  8.47552e-20      4
 83.0327  6.67792e-18  1.10059e-19      4
 83.0391  6.66239e-18  7.80880e-20      4
 83.1040  6.58103e-18  8.30583e-20      4
 83.1040  6.51203e-18  7.37115e-20      4
 83.1687  6.77290e-18  9.37319e-20      4
 83.1687  6.53910e-18  9.85421e-20      4
 83.2334  6.65618e-18  1.12563e-19      4
 83.2334  6.77589e-18  7.53743e-20      4
 83.2916  6.59908e-18  1.04034e-19      4
 83.2916  6.63796e-18  9.24771e-20      4
 83.3562  6.55547e-18  9.77972e-20      4
 83.3562  6.62764e-18  1.23772e-19      4
 83.4207  6.56802e-18  1.05242e-19      4
 83.4207  6.63623e-18  1.00254e-19      4
 83.4850  6.67544e-18  9.85862e-20      4
 83.4851  6.58662e-18  6.18974e-20      4
 83.5494  6.59961e-18  9.56432e-20      4
 83.5494  6.50771e-18  1.19567e-19      4
 83.6137  6.53740e-18  9.56011e-20      4
 83.6137  6.44848e-18  7.85665e-20      4
 83.6779  6.38673e-18  9.23037e-20      4
 83.6779  6.28223e-18  9.65596e-20      4
 83.7421  6.41528e-18  1.07749e-19      4
 83.7421  6.44374e-18  7.64089e-20      4
 83.8062  6.38889e-18  1.11906e-19      4
 83.8062  6.64815e-18  8.96565e-20      4
 83.8702  6.40534e-18  9.93918e-20      4
 83.8702  6.50470e-18  8.61143e-20      4
 83.9342  6.37235e-18  6.80462e-20      4
 83.9342  6.34101e-18  6.71073e-20      4
 83.9980  6.40623e-18  7.66827e-20      4
 83.9981  6.38528e-18  1.07976e-19      4
 84.0564  6.59609e-18  5.41105e-20      5
 84.0564  6.57603e-18  4.58733e-20      5
 84.0619  6.49602e-18  9.59575e-20      4
 84.0619  6.63858e-18  1.13314e-19      4
 84.1257  6.55346e-18  1.03101e-19      4
 84.1257  6.60039e-18  1.44997e-19      4
 84.1894  6.49885e-18  9.99026e-20      4
 84.1894  6.59844e-18  1.41103e-19      4
 84.2156  6.55933e-18  5.43428e-20      5
 84.2156  6.60202e-18  6.13440e-20      5
 84.2468  6.23939e-18  7.61580e-20      4
 84.2530  6.36027e-18  1.01301e-19      4
 84.3104  6.36942e-18  1.15553e-19      4
 84.3104  6.44653e-18  8.53659e-20      4
 84.3738  6.36013e-18  1.45788e-19      4
 84.3738  6.39475e-18  1.12397e-19      4
 84.3745  6.59212e-18  4.17245e-20      5
 84.3746  6.58418e-18  4.25173e-20      5
 84.4373  6.43437e-18  7.46891e-20      4
 84.4373  6.45772e-18  1.07216e-19      4
 84.5007  6.39537e-18  1.07410e-19      4
 84.5007  6.29208e-18  1.05578e-19      4
 84.5332  6.54471e-18  4.99714e-20      5
 84.5332  6.47284e-18  5.64887e-20      5
 84.5641  6.53041e-18  8.33712e-20      4
 84.5641  6.29022e-18  1.08387e-19      4
 84.6274  6.52661e-18  1.23846e-19      4
 84.6274  6.47320e-18  8.86549e-20      4
 84.6907  6.34928e-18  9.31025e-20      4
 84.6907  6.27810e-18  8.09285e-20      4
